,Connecting Tubule,Distal Convoluted Tubule,Endothelial Cell,Intercalated Cells Type A,Intercalated Cells Type B,Leukocyte,Mesangial Cells,Principal Cells,Proximal Tubule,Thick Ascending Limb
985,3.9471497e-06,0.1462943,0.32334867,0.0575537,0.059964966,0.040809173,0.033853654,0.33816138,3.0258243e-06,7.1333466e-06
986,0.15412381,0.002234086,0.1618639,0.07024381,1.3609622e-05,0.021985862,0.074510574,0.014727342,0.21742183,0.28287524
987,5.850919e-05,1.6427199e-05,0.34055948,7.5554726e-06,0.015313773,0.08630369,0.06623248,4.5321144e-06,0.27584723,0.21565637
988,0.44360122,0.09067644,0.022575108,2.4550372e-06,0.20107782,0.017926885,7.691096e-07,0.08519393,0.13894418,1.2735684e-06
989,1.7215587e-05,0.4017493,0.08454538,0.016915085,5.112299e-06,8.4886517e-07,0.050356295,9.676967e-06,0.44639575,5.349408e-06
990,0.028788619,0.013061091,0.14952904,3.9404863e-06,0.1402128,0.10547443,1.0811797e-06,1.6217791e-06,0.31497273,0.24795458
991,0.1512502,0.0048693316,0.03244175,0.09315523,0.06610696,0.014437676,0.00746035,0.49704444,0.061938323,0.07129569
992,0.11218855,1.238329e-05,0.03808954,0.19411741,0.08634948,0.09968961,0.021741668,2.7287573e-05,0.4477827,1.482564e-06
993,1.6630005e-05,3.103314e-06,0.34976807,2.458977e-06,0.034011528,0.026672559,0.017997494,0.050775453,0.16164844,0.35910434
994,5.6264166e-06,0.5810186,0.025606612,1.8717334e-06,0.036050808,0.039078895,2.4521478e-05,0.14591433,0.17229033,8.353227e-06
995,0.00036739898,1.9367926e-06,0.18458527,0.107889675,0.01089353,1.8520217e-06,0.049398698,0.061125744,0.58573425,1.5998562e-06
996,0.7012851,0.048275795,2.390348e-06,2.2575111e-06,1.123242e-06,3.8137096e-06,1.1449791e-06,1.1217231e-05,0.13145444,0.11896261
997,0.383534,3.8709186e-06,0.08414933,0.071333915,0.078473136,0.009918743,0.045786705,0.22459067,0.08641619,0.015793476
998,8.5133715e-06,0.06954769,0.37476376,1.9018173e-06,0.11324524,0.043311603,0.02052043,0.122700565,0.2558933,6.9370453e-06
999,3.8079943e-06,0.13663287,0.17358117,0.1667869,1.5080093e-06,0.021285674,3.0608207e-06,1.319748e-06,0.13932419,0.3623795
