"","cell_ID","Exc L2-3 RORB CCDC68","Inh L3-5 VIP TAC3","Exc L5-6 FEZF2 FILIP1L","Exc L5 THEMIS SLC22A18","Exc L6 THEMIS SNTG2","OPC L1-6 PDGFRA COL20A1","Exc L5-6 FEZF2 C9orf135-AS1","Oligo L2-6 OPALIN FTH1P3","Inh L5-6 PVALB GAPDHP60","Exc L3-5 RORB LNX2","Inh L3-5 VIP IGDCC3","Inh L1-3 SST FAM20A","Exc L5-6 FEZF2 IFNG-AS1","Inh L5-6 PVALB ZFPM2-AS1","Inh L1-3 VIP FNDC1","Exc L2 LINC00507 GLRA3","Inh L1 LAMP5 NMBR","Inh L5-6 LAMP5 CRABP1","Exc L5-6 FEZF2 SH2D1B","Inh L1-2 SST CLIC6","Exc L3 LAMP5 CARM1P1","Inh L5 SST RPL35AP11","Astro L1-6 FGFR3 PLCG1","Inh L1 LAMP5 RAB11FIP1","Exc L3 RORB OTOGL","Exc L6 THEMIS LINC00343","Inh L1 LAMP5 BMP2","Micro L1-6 TYROBP CD74","Exc L6 FEZF2 KLK7","Inh L5 PVALB LRIG3","Inh L1-5 VIP SMOC1","Inh L2-5 PVALB HHIPL1","Inh L1-6 LAMP5 AARD","Exc L3 THEMIS ENPEP","Inh L1 PAX6 MIR101-1","Exc L3-5 RORB RPRM","Inh L5-6 SST ISX","Inh L5-6 SST C4orf26","Inh L1 PVALB SST ASIC4","Exc L5 THEMIS LINC01116","Inh L1-6 PVALB COL15A1","Oligo L3-6 OPALIN LRP4-AS1","Exc L3-5 FEZF2 ASGR2","Inh L1-2 SST CCNJL","Exc L2-3 LINC00507 DSG3","Exc L5 RORB MED8","Inh L2-5 PVALB RPH3AL","Inh L3-5 SST GGTLC3","Oligo L5-6 OPALIN LDLRAP1","Inh L5-6 SST KLHL1","Inh L1-6 LAMP5 CA1","Oligo L3-6 OPALIN ENPP6","Inh L1-2 VIP HTR3A","Exc L5-6 THEMIS SMYD1","Astro L1 FGFR3 SERPINI2","Inh L3 PVALB SAMD13","Inh L5-6 PVALB MEPE","Inh L3-5 VIP HS3ST3A1","Inh L2 PAX6 FREM2","Exc L3-5 RORB LINC01202","Exc L6 FEZF2 POGK","Exc L6 FEZF2 FFAR4","Exc L6 THEMIS SLN","Exc L6 FEZF2 PROKR2","Exc L5-6 THEMIS TNFAIP6","Inh L1-5 VIP PHLDB3","Inh L2 PVALB FRZB","Exc L5 THEMIS VILL","Inh L5-6 PVALB SST CRHR2","Inh L3-5 PVALB ISG20","Exc L5-6 FEZF2 LPO","Exc L3-5 RORB TNNT2","Inh L1-2 VIP WNT4","Inh L1 SST DEFB108B","Endo L2-5 NOSTRIN SRGN","Inh L5-6 SST PAWR","Inh L1 VIP KLHDC8B","Exc L2-3 RORB PTPN3","Inh L5-6 SST BEAN1","Inh L1-6 LAMP5 NES","Exc L2 LAMP5 KCNG3","Exc L5 THEMIS FGF10","Exc L2-3 RORB RTKN2","Exc L5 FEZF2 NREP-AS1","Inh L5-6 PVALB KCNIP2","Inh L2 VIP SLC6A16","Inh L5-6 SST PIK3CD","Inh L1-3 VIP CBLN1","Inh L6 SST TH","Astro L1-6 FGFR3 AQP1","Exc L5 THEMIS RGPD6","Exc L5-6 FEZF2 OR1L8","Exc L5 FEZF2 RNF144A-AS1","Inh L2-3 SST NMU","Inh L3-5 SST CDH3","Inh L1-2 VIP EXPH5","Inh L3-5 SST OR5AH1P","Inh L1 PAX6 CHRFAM7A","Inh L1-3 VIP HSPB6","Exc L5 FEZF2 PKD2L1","Inh L1-2 PVALB CDK20","Inh L3-6 VIP ZIM2-AS1","Exc L5 FEZF2 CSN1S1","Oligo L2-6 OPALIN MAP6D1","Inh L1 SST P4HA3","Inh L3-6 VIP UG0898H09","Inh L1-3 VIP CHRNA2","Inh L1-2 VIP PTGER3","Inh L5-6 PVALB FAM150B","Exc L2 LINC00507 ATP7B","Inh L1-6 SST NPY","Inh L2-5 VIP BSPRY","Inh L1-2 SST PRRT4","Exc L5-6 FEZF2 CFTR","Inh L5-6 VIP COL4A3","Inh L1-2 VIP SCML4","Inh L3-6 PAX6 LINC01497","Exc L6 FEZF2 PDYN","Inh L1 LAMP5 PVRL2","Inh L1-6 VIP SLC7A6OS","Inh L2-5 VIP SOX11","VLMC L1-5 PDGFRA COLEC12","Exc L3-5 RORB LAMA4","Inh L1-5 VIP LINC01013","Inh L5-6 SST FBN2","Inh L1-5 VIP CD27-AS1","Exc L3-5 FEZF2 LINC01107","Inh L5-6 SST DNAJC14"
"582","581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311499564283864,8.15077679753534e-05,0,0,0,2.9794909803694e-18,0.478349584440056,3.63449568344246e-18,0,0,0,0,0,0,0.000290975063973512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345995439153982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36764955376888e-17,0,0.00338889684520831,0,0,0,0,0,0,0,0,0,0,0.0865530383819495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110350601800202,0,0,0,0,0,0,0,0,0.0742018291215556,0,0,0
"583","582",0,0,0,0,0,0,0,0,0,0,0,0.640887975423224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216131929494173,0.114821746464769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01724251740821e-17,0,0,0,0,0.000929466392762004,0,0.000619446233943294,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85717856877777e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434110242826352,0,0,0,0,0,0,0,0,0,0,0,0.169420560588766,0,0.0473665095188554,0
"584","583",-5.74150783279459e-18,0,0.000197174703429679,8.58439651237763e-18,0,0,0,0,0,0,0,0,0,0,0.422573744924169,0,0,0,0,-2.17315054168325e-18,3.36333832129486e-18,0,0,0,0,0,0,0,0.383679796322728,0,0,0,0,0,0,0,0,0,0,0,9.45774314909423e-20,0,0,0.00758038229488478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75431297327781e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623697367339695,0,0,0,0,0,0,0,0,0,0,0,0.0217057850536113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101893379967208,0
"585","584",0,0,0.149283309251173,0,5.1633343992863e-18,0,0,0,0,0,0,2.89764333392527e-18,0,0,0.111015592356491,0,0,0.0743730753609953,0,2.76541135763437e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25520949032018e-05,0,0,0.000127898150834594,0,0,0,0,0,0,0.00225732888553784,0,0,2.04611908916469e-22,0,0,0,0,0,0.618721199259933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01797522092806e-07,0.0307821374587299,0,0,0,0,-5.17070704956937e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55799340766381e-19,0,0,-4.12224215130994e-18,0,0,0,0,0,0,0.0134133399725222,0,0,0,0,0,0,0,0
"586","585",0.000373028759224689,0,0.160459303793796,0,0.0246671350999208,0,0,0,0,0,0,0.139607582486484,0,4.3986115737555e-18,0.0828989905438253,0,0,0,0,0,-6.92625844388539e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719314711962921,0,0,0,0,0,3.43382925567178e-06,0,0,0,0,0,0,0.0292359107659762,0,0,0,0,0,0.0428742733300321,0,0,0,0,0,0,0.512671447667342,0,0,-6.29695771976182e-18,0,0,0,0,0,5.8646144552885e-06,0,0,9.88199005887026e-06,0,0,0,2.93318037842145e-18,0,0,0,0,0,0,0,0,0,0,-2.46271725824273e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","586",0,0,0,0,0,5.03418013118509e-20,0,0,0,0,0,0,0,0,0.0729436347825211,0,0,0,0,0,0.748550416400119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224042924899442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06330913179314e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195103018086372,0,0,0,0.136530721427461,0,0,0,0,0,0,0,0
"588","587",0.0148031969869486,0,0,0,0,0,0,0,0,0,0,9.2768600473724e-18,0,0,0.127835890307574,0,0,0,0,0,0,0.103099328538302,0.0226991298367486,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41817985497444e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084459791276323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356256200089248,0,0.290846462964856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","588",0,0,0,0,0,0,0.111957262967248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609369194549393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120038423452489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216250243575066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612229146737679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590","589",0,0,0,0,0,0,0,0,0,0,0,-6.92885517874821e-19,0,0,0.277738677803511,0.0305703978366504,0,0,0,0,0.178170425005529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148412134748075,0,0,0,2.35413941223817e-05,0,0,0,0,0,0,0,0,0,0,0.126948500928935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234363346031783,0,0,0,0,0.00367490877393576,0,9.80674774581395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90722125102034e-10,0.0541883705818707,0,0,0.408780025635451,0,0,2.82997438196666e-10,0,0,0,0,0,0,0,0,0,0,2.85073647852591e-21,0,0,0,0,0,0,0,0,2.70894819877738e-09,-4.43316529111251e-18,0,0,0,0,0,0.322108564567874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40440537953953e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669248311021807,0,0,0,0,0,0.00115146538144361,0,0,0,0,0,0,5.08938323189076e-08,0,0,0,0,0,0,0,0,0,0,0.130782051450115,0,0,0,0,0,0,0,0,0,0,0.0160646127605113,0,0,0,0,0,0,0,0,0,0,0,0
"592","591",0.723090261768919,0,0,0.0231235525512505,0.25378618567983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593","592",-3.21222843065391e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155793131639078,0.0584360012469619,0,0,0,0,0,0.000355310326938941,0,0,0,0,0,0,-4.02623859613104e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261620440408796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065305527489329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89301320556577e-18,0,0,0,1.22120641092005e-05,0,1.28506128245474e-18,0,0,0.292962711646584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398919964916796,0,0.444591423784139,0,0,0,0,0,0,0,0,0.000435762440114625,0,0,0,0.00212138182850655,0,0,0,0,0,0,0.0357463879056304,0
"594","593",-1.16369758591069e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21155056718918,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3630142339611e-18,0,0,0,0,0,-4.30691522552957e-19,0,0,0,0,0,0,0,0,9.79040780809375e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225736828266597,0,0,0,0,3.20870842903233e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109455471265812,0,0,0,0,0,0,0,0,1.08029818914587e-18,0,-1.27556849650929e-20,0,0,0,0,0,0,0,0,0.453256812407567,0,0,0,0,0,0,0,0,0,0,0,0
"595","594",0,0,0,0,0.167245331048347,0,0.169943688215304,0,0,0,0,0.000833897622290841,0,0,0.262849364735498,0,0,0,0,7.30638403884386e-08,-1.22163149616662e-18,-1.05806868938868e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377702453693402,0,0,0,2.38894814242381e-09,0,0,0,0,0,0,0,0,0,0,0,0,0.00323563321555621,0,0,0,0,0,0,0,0,0,0,0,0,1.66347504285328e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00236474516745e-18,0,2.33298353905858e-08,0,0,0,0,0,0,0,0,0,0,0.013953154884912,0,0,0,0,0,0,0.00423621145456207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","595",0.219785183235882,0,0,0.493598141951064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246320606721263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402960680917913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27875620103174e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597","596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21770860845938e-19,0,0,0,0,0,0,0.0279527468291272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336873865092257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469916300177388,0,0,0,0,0,0,0,0,0,0,0.438510965748326,0,0,0,0,0,0,0,0,0,0,0,0,0.0602512485942362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"598","597",0.151144514114523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476213982325867,0.00031605727052255,0,0,0,-6.25604002572106e-18,3.52730403705949e-18,0,0,0,0,0,0,0,0.252114698518773,0,0,0,0,0,0,0,0,0,0,0,-2.07667078399664e-18,0,0,0,0,0,-7.759277996392e-18,0,0,0,0,0,0,0,0,0,0,0,0,-9.0277690319282e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89269013909342e-17,0,0.000806037525751849,0,0,-1.58150004641527e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156507257429689,0,0,0,0,0,0,0,0,0,0,0,0,5.60997699260557e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.103753984501593,0
"599","598",0.827263092566485,0,0,0,0,0.0203328139209764,0,0,0,0,0,0,0,0,0.146398432456187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377942888193145,0,0,0,0,0,0.00222623217442005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600","599",-3.95349771153623e-17,0,0,0,1.90841503350038e-06,0,0,0,0,0,0,0,0,0,0.143870614475734,0.303957605089394,0,0,0,0,0,0,0,0,0,0,0,0,0.00337284459411658,0,0,0,0,0,0,0,0,0,0,0,1.7352614535085e-20,0,0,0,0,0,0,0,0,0,0,0,0,6.13705127545705e-06,0,0,0,0,0,0.442845805860956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479576709648895,0,0,0,0,0,0,3.16947850971966e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579557187635042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","600",0,0,0,-1.35381803081341e-18,0.00413977329055166,0,0,0,0,0,0,0,0,0,0,0.789248543427806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195473238055348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111384452262939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602","601",0,0,0,0,0.339201248696001,0,-9.32485637936951e-19,0,0,0,0,0.154084598815484,0,0,0.250581712364944,2.67329943675983e-17,0,0,0,0,0,0,0,0,0,0,0.00264451825997629,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85024054356902e-19,0,0,0,0,0,0,0,0,0,0,0,0,-8.25032824013056e-18,0,0,0,0,0,0,0,0,0,0,0,0,-2.65118374021875e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02413049765165e-18,0,-3.37719192977971e-17,0,0,0,0.19992072213169,0,0,0,0,0,0,3.18094935416057e-19,0,0,0,0,0,0,-2.14053904892152e-17,0,0,0,2.6780195116271e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535404195367888,0
"603","602",0,0,0,0,0.000411550617696498,0,3.90346730929292e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349664159762529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000944585611935639,0,9.94105474681232e-18,0,0.000157949439663876,0,0,0,0,0,0,0,0.792630348165177,0,0,0,0,0,0,0,0,0.200551875399274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.59142841015697e-22,0,0,0,0,0,0,0,0,0.00176801449553447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","603",0.379729609313852,0,0,0,0,0,0,0,0,0,0,0,0,6.01596122999208e-17,0.00587562696516237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06930882454404,0,0,0,0,0,0.000141015395796766,0,0,0,0,0,-6.78988689177552e-20,0,0,6.81969716900584e-18,0,0,3.29151563067421e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21540680366342e-05,0,0,0,0,0,-1.12379543804721e-20,0,0,0,0,0,0,-5.53514254408298e-19,0,0,0,0,0,0,0.337510319837989,0,0,0,0.138257808495494,0,0,0,0,0,0,0,0.0474422221657203,0,0,3.83176928481281e-19,0,0,0.0217024192139088,0,0,0,0,0,-2.77248154714591e-18,0,0,0
"605","604",4.37394839878837e-05,0,0.00149723558607767,0.501142041722293,0,0,0,0,0,0,0,0,0,0,0.132406468091263,0,0,0,0,0,0.0785305974589794,0,0,0.00203907106812156,0,0,0.08274652043628,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28236333488923e-19,0,0,5.51771412827606e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657743093986895,0,0,0,0,0,0,0,0,0,0,0,0,1.34323901483603e-18,0,0,0,0.0839687106004299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110993007471415,0,0,0,0,0,0,0,-7.94599808846723e-18,0,0,5.16312171326089e-20,0,0,0,0,0,0,0,0,0,0,0,0
"606","605",-3.82670645259021e-18,0,0,0,0.332801073674466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301252102690624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.63455009696957e-18,0.109749512017259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5853284686689e-18,0,0,0,0,0,0,0,0,0.0829195029684478,0,-9.07886615603777e-18,0,0,0,0,2.48663668676938e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379257391457923,0,0,0,1.19659073385739e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169485234734625,0
"607","606",0,0,0,0,0.159804567012688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190489666864447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064057156017129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343951260033238,0,0,0,0,0.241697350072498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101193058850379,0.28460374500108,0,0,0,0,0,0.00123630020995733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.72413602023131e-18,0,0,0,0,0,0,0,0.00109499557736153,0,0,0,0,0,0,0,0,0,0.0649295618824475,-9.90238819228158e-19,0,0,0,4.18752223244362e-18,0,-1.33551805475363e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145328537321459,0,0.488560959494434,0,0,0,0,0,0.000631117935282202,0,0,0.0432174073169125,0,0,0,0,0,0,0,0,0,0,0,0
"609","608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835617960363855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602887873616993,0,0,0,0,0,-9.81092641331529e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66919706045103e-17,2.45933574289031e-05,0,0,0,5.66510751043299e-18,0,0,0,0,0,0.0666671864655056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227655872180342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019202678343345,0,9.24871770530907e-22,0
"610","609",0.000168895257275,0,0,0,0,0,0,0,0,0,0,0,0,-2.42986060608458e-17,0.244645653315193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116821289765357,0,0,0,0,0,0.0758307831231984,0,0,0,0,0,0,0,0,0,0,0,0,0.522381402379579,0,0,0,0,0,0,2.6523663247138e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.84333730143785e-18,0,7.05757894896509e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28641091594345e-19,0,0,0,0,0,0,0,0.155467808903445,0,0,0,-1.61724161975962e-19,0,0,0,0,0,0,0,0,0,0,0,0.000264015967841806,0,0,0
"611","610",0,0,0,0,5.07625881261362e-07,0,0,0,0,0,0,0,0,0,0,0,0,0.0118010620375415,0,0,0,0,0,1.84510684865988e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894829852865864,0,0,0,0,0,0,0,0,0,7.75261064022313e-06,0,0,0,1.22181473706977e-17,0,0,0,0,0,0,0,1.32086253017818e-06,0,0,0,0,0,0,0,0,0,0,2.89882327350473e-06,0.00115612787568671,0,0,0.198996154813137,0,0.0352652941521411,0,0,0,0,0,0,0,0,0,0,0,0,0.000143803846060306,0,0,0,0,0,0,0,0,0,0,0.436817693158786,0,0,0,0,1.92576775625885e-20,0,0,0.165131178777637,0,0,0,0.0611913750232502,0,0,0,0,0,0,0,0,0
"612","611",0,0,0,-6.09565706069847e-18,0.560241974934279,0,0,0,0,0,0,0,0,0,0.280213581021903,0,0,0,0,0,0,0,0,1.0763550029606e-19,0,0,-1.53570580839869e-18,0,0,0,0,0,0.0888088214773826,0,-5.26146201458277e-20,0,0,0,0,0,0,0,0,0.0182947255205505,1.399637811411e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59546237148176e-05,0,0,0,0,0,0,0,0,0,5.46359809491615e-05,1.92308796112242e-18,0,0,0,0,2.45548439779587e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649974422373281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180918731275131,0,0,0,0,0,0,0.0440168200607585,0
"613","612",0,0,0,0,0.373664758702959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450290734819976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01499819414648e-17,0,0,0,0,0,0.40802969749067,0,0,0,0,0,0,0,0,0,0,0,0,7.35051429880621e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162741678219167,0,0.0510609582390042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","613",0.00010013002497381,0,0.000295604613706035,0.722632455510137,0.000456495808078051,0,0,0,0,0,0,0,0,0,0.0977239577232881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00228097210746e-20,0,0,0.000543611854468776,-1.83072163476647e-18,0,0,0,0,0,0,0,0.000787308046172918,2.28329249113767e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01255022915517e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158936066899115,0,0,0,0,0,0,0,0,0,0,6.34677725533135e-20,0,0,0,0.0185243695200596,0,0,0,0,0,0,0,0
