"","cell_ID","Exc L5-6 FEZF2 IFNG-AS1","Exc L3 RORB OTOGL","Exc L2 LINC00507 GLRA3","Inh L2 VIP SLC6A16","Exc L5-6 FEZF2 C9orf135-AS1","Inh L1-6 LAMP5 AARD","Inh L1-3 SST FAM20A","Inh L1 SST DEFB108B","Exc L2-3 RORB CCDC68","Exc L3-5 RORB RPRM","Exc L2-3 RORB PTPN3","Exc L5-6 THEMIS SMYD1","Inh L3-5 SST GGTLC3","Exc L3-5 RORB LAMA4","Exc L2 LAMP5 KCNG3","Inh L5-6 PVALB MEPE","Exc L3 LAMP5 CARM1P1","Exc L3-5 RORB LINC01202","Oligo L2-6 OPALIN MAP6D1","Astro L1 FGFR3 SERPINI2","Exc L3-5 RORB LNX2","Exc L3 THEMIS ENPEP","Inh L3 PVALB SAMD13","Exc L5 THEMIS SLC22A18","Inh L5-6 SST ISX","Inh L5-6 PVALB GAPDHP60","Exc L3-5 FEZF2 LINC01107","Oligo L2-6 OPALIN FTH1P3","Inh L1-6 LAMP5 NES","Inh L3-5 SST OR5AH1P","Exc L6 FEZF2 KLK7","Inh L2-3 SST NMU","Inh L5 SST RPL35AP11","Inh L5-6 SST C4orf26","Inh L1-2 SST CCNJL","Inh L5-6 LAMP5 CRABP1","Exc L6 THEMIS LINC00343","Inh L5-6 SST FBN2","Inh L5-6 PVALB ZFPM2-AS1","Inh L1-3 VIP HSPB6","Exc L2-3 RORB RTKN2","Inh L3-5 PVALB ISG20","Inh L2-5 PVALB RPH3AL","Inh L2-5 VIP SOX11","Inh L1 PAX6 CHRFAM7A","Inh L1 LAMP5 BMP2","Exc L6 FEZF2 FFAR4","Inh L1-2 VIP HTR3A","Exc L6 THEMIS SLN","Exc L3-5 FEZF2 ASGR2","Inh L3-5 VIP TAC3","Inh L1 PVALB SST ASIC4","Oligo L3-6 OPALIN ENPP6","Exc L5 THEMIS RGPD6","Exc L5 FEZF2 RNF144A-AS1","Inh L1-3 VIP CBLN1","Inh L1-5 VIP LINC01013","Exc L5-6 FEZF2 FILIP1L","Inh L1-3 VIP CHRNA2","Inh L2-5 PVALB HHIPL1","Inh L1-2 VIP EXPH5","Exc L5-6 THEMIS TNFAIP6","Inh L3-5 VIP IGDCC3","Inh L2 PAX6 FREM2","Inh L5-6 PVALB FAM150B","Inh L1-5 VIP SMOC1","Inh L6 SST TH","Inh L5 PVALB LRIG3","Exc L3-5 RORB TNNT2","Inh L1-6 LAMP5 CA1","Inh L1-5 VIP PHLDB3","Exc L5 RORB MED8","Exc L6 FEZF2 POGK","VLMC L1-5 PDGFRA COLEC12","Exc L5 FEZF2 NREP-AS1","Inh L5-6 VIP COL4A3","Inh L1-2 VIP WNT4","Exc L5-6 FEZF2 SH2D1B","Inh L1-2 VIP SCML4","Exc L5 THEMIS VILL","Exc L2 LINC00507 ATP7B","Exc L2-3 LINC00507 DSG3","OPC L1-6 PDGFRA COL20A1","Inh L1-2 SST PRRT4","Inh L5-6 PVALB KCNIP2","Inh L1-2 SST CLIC6","Inh L1 VIP KLHDC8B","Exc L5 THEMIS FGF10","Micro L1-6 TYROBP CD74","Inh L1-6 VIP SLC7A6OS","Inh L1-5 VIP CD27-AS1","Astro L1-6 FGFR3 PLCG1","Astro L1-6 FGFR3 AQP1","Exc L6 THEMIS SNTG2","Inh L1-6 PVALB COL15A1","Exc L5 FEZF2 PKD2L1","Exc L5-6 FEZF2 OR1L8","Exc L5-6 FEZF2 CFTR","Inh L3-6 VIP UG0898H09","Inh L3-5 VIP HS3ST3A1","Oligo L3-6 OPALIN LRP4-AS1","Inh L5-6 PVALB SST CRHR2","Inh L1-2 PVALB CDK20","Inh L3-6 VIP ZIM2-AS1","Inh L1 LAMP5 NMBR","Exc L5 FEZF2 CSN1S1","Inh L2 PVALB FRZB","Exc L5 THEMIS LINC01116","Inh L5-6 SST BEAN1","Inh L5-6 SST PIK3CD","Inh L5-6 SST PAWR","Inh L1 PAX6 MIR101-1","Inh L1 LAMP5 RAB11FIP1","Inh L2-5 VIP BSPRY","Exc L6 FEZF2 PROKR2","Inh L5-6 SST KLHL1","Inh L1-2 VIP PTGER3","Exc L5-6 FEZF2 LPO","Inh L1 LAMP5 PVRL2","Endo L2-5 NOSTRIN SRGN","Inh L1-3 VIP FNDC1","Inh L3-6 PAX6 LINC01497","Inh L3-5 SST CDH3","Inh L1-6 SST NPY","Inh L5-6 SST DNAJC14","Oligo L5-6 OPALIN LDLRAP1","Inh L1 SST P4HA3","Exc L6 FEZF2 PDYN"
"210","209",0,0,0,0,0,0,0,-2.06741621906115e-18,0,0.231609141959531,0,0,0,0,-3.319732085196e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.398567806809123,0,0,0,0,0,3.88396624843584e-21,0,0,0,0,0,0,0,0,0,0,0.130821601087938,0,0,0,0,0,0,0.0327164744286847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183361900686162,0,0,0,0,0,0,0.155570310792242,0,0,0,0,0,0,0,0,0,0,0,0.032378474853865,0,0,0,0,0,0,0,0,0,1.57450784933103e-19,0
"211","210",0,0,0.113347632526696,0,0,0,0,0,0.118204821334127,0.692761625998332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07199908838461e-19,0,0,0,0,0,0,0,0.00266069996663162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341049689584498,0,0,0,0,0,0,0,0,0.0388302223317458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00288840174291e-05,0,0,0,0,0,0,0,0
"212","211",0,0,6.0135260096552e-18,0,0,0,0,0,0,0.568045802305324,0,0,0,1.96946678926016e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05349388611839e-18,0,0,0,0,0,0,0,0,0,0,1.98681918045087e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5014335644182e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337007456301907,0,0,0,0.0104565579293086,0,0,0,0,4.50663948749538e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084470315271656,0,0,0,0,0,0,0,0,0,0,0
"213","212",0,0,0,0,0,0,0,0,0,0.115205351949904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70225305966321e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28123726022195e-20,0,0.0011187648702138,0,0,0,0,0,0,0,0,0.876744866742045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179933958082003,0,0,0,0.0067340599491585,0,0,0,0
"214","213",0,0,-2.78255757456952e-19,0,0.0308423043439156,0,0,0,0,0.643406741141939,0,0,0,0,-2.77730788186909e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16633265583718e-20,0,0,0,0,0.146045056669851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172648159097562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.52142972509591e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165392482844379,0,0,0.00689234626388774,0,0,0,0,0
"215","214",0,0,0,0,0.0679265759164343,0,0,0,0,0.664861541422817,0,0,0,0,0,0,0,0,0,0,0,0,-1.70765021105499e-17,0,0,0,0,0,0,2.02256985240598e-18,0,0,0,0,0,0,2.16775543890045e-18,0,0.0747141160493093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026566453366019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164568608124234,0,0,0.00136270512118658,0,0,0,0,0,0,0,0
"216","215",0,0,1.09171014578273e-18,0,0.168850188330512,0,0,0,0,0.537714137247496,0,0,0,0,0,0,0.0870056217350486,0,0,0,0,0,0,0,0,0,0,0.100455614896073,0,0,0,0,0,0,0,0,0,0,0,0,0.00213211609508888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319029423071502,0.0653542979087905,0,0,0,0,0,0,0,0,0,0,0.0025918103327577,0,0,0,0,0.00316224730083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831023846246969,0,0,0,0,0,0,0,0
"217","216",0.608402975418509,0,0,0,0,0,0,0,0,0.144626947341721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198570870691497,0.0483983450841364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61464137089263e-07,0,0,0,0,0,0,0,0
"218","217",0,0,5.30529560222847e-05,0,0,0,0,0,0,0.379266304484484,0,0,0,0,7.4524342064213e-19,0,0.435116324901791,0,1.15726983581646e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374249532550999,0,0,0,0,0,0.024118313122795,0.118918769194055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510228208575295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","218",0,0,0,0,0.106854305320201,0,0,0,0,0.533646737140331,0,0,0,0,0,0,-6.55653693873476e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103851715935097,0,0,0,0,0,0,0,0.358340575794347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119864585769678,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","219",0,0,0,0,0,0,0,0,0,0.283812491414134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259416421925133,0,0,0,0,0,0,0,0,0,0,0,3.09167281768944e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.93918237745488e-19,0.0950399425775696,0,0,0,0,0,0.130400510476429,0,0,0,0,0,0,0,0,0,0,0.21501947761372,0,0.0519855003186869,-1.82696160920579e-20,0,0,0,0,0,0,0,0,0,0,0.145554665110431,0,0,0,0,0,0.061583431820459,0,0.00277151729897183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294469739507558,0,0,0,0.0132785772081658,0,0,0,0
"221","220",0,0,0,0,0,0,0,0,0,0.825194300760237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31029764959762e-17,9.73011819040567e-19,0,0,0,0.00427849376581122,0,0,0,0,0,0,0.0201614757181396,0,2.16802851060164e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315740765082441,0,0,0.106549058922915,0,0,0,0,0.000156089015743134,0,0,0,0,0,0,0,0,0.00519932861919391,0,0,0,0.000176778964712039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671039772500375,0,0,0,0,0,0,0,0
"222","221",0,0,0,0,1.33976282322871e-05,0,0,0,0,0.434547780446594,0,0,0,0,0,0,0,0,0,0,0,0,1.9794683068408e-18,0,0,1.70455873935154e-06,0,0,0,0,0,0,0,0,0,0,0.022879384895941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349834738197992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133410689042231,7.67192820270533e-21,0,0,0,0,0,0,0,0,0,0,0,0,1.94498267118526e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.374161624625791,0,0,0,0,-4.46698164648998e-23,0,0,0,0,0,0,0,0
"223","222",0,0,0,0,0,0,0,0,0,0.629652359606478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369985423796906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362216596615965,0,0,0,0,0,0,0,0
"224","223",0,0,0.0742140197044437,0,0,0,0,0,0,0.408319538191661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8086640623233e-05,0,0.00582297459173123,0,0,0,-1.59373219414687e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113353129548658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32599443759915,0.0717665131247728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501300598959652,0,0,0,0,0,0,0,0
"225","224",0.619998079452318,0,0.132531091897493,0,0,0,0,0,0,0.159509329671305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438127821359521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155253482198278,0,0,0,0,0,0,0,0,0,0,0,-2.37932856099964e-20,0,0,0,0,0,0,0,0,0,0.062980548487361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98074949466488e-20,0,0,0,0.00507432405810135,0,0,0,0
"226","225",0,0,0,0,0,0,0,0,0,0.248083109707501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17114285323168,0,0,0,0,0,0.096912956429892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226535836814831,0,0,0,0,0,0,0,0,0,0,0.034564078228273,0,4.86961878688531e-19,0,0,0,0,4.7123040007471e-05,0,0,0,0,0,0,0.21880855165965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62778847308384e-06,0,0,0,0.00390286309969288,0,0,0,0
"227","226",0,0,0.0554066717155189,0,0,0,0,0,0,0.531740256081429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18735435432886e-19,0,0,0,0,0,0,0,0,0,0,0,0,-2.84932891057603e-18,0,0,0,0,0,0,0,0,0,0,0,0.411055142728912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179792947414074,0,0,0,0,0,0,0,0
"228","227",0.0767567135360152,0,0,0,0,0,0,0,0,0.226165696703026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203594674003535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938071730801038,0,0.00129571117712733,0,0,0,0,0,0,0,0,0,0,0.686197566601818,0,0,0,0,0,0,0,0,0,0,0,0,1.0303575613103e-19,0,0,-1.39802309031474e-22,0,0,0,0,0,0,0,0
"229","228",0,0,0,0,0,0,0,0,0,0.353001266357541,0,0.131917417031151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553367630964642,0,0,0,0,3.65778467595584e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36796261314946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385004029102406,0.000196502543174804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334701748760394,0,0,0,0.0196148600359285,0,0,0,0
"230","229",0,0,0,0,0,0,0,0,0,0.172053843501466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449532988842296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298183386684185,0.0360149155036549,0,0,0,0,0.0438952869068421,0,0,0,0,0,0,0,0,0,9.19282216216052e-20,0,0,0,0,0,0,0,0,0,0,0,0.000319578561556642,0,0,0,0,0,0,0,0
"231","230",0,0,0,0,0,0,0,0,0,0.162715153059996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64348015778421e-18,0,0,0,0,0,0,0.0936162967268457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197917796406958,0,0,0,0,0,0,0,0,0,0.708743713249182,0,0,0,0,0,0,0,0,0,0,0.0279923896451358,0,0,0,1.04416257802747e-20,0,0.0038328803457335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290164917670052,0,0,0,0,0,0,0,0
"232","231",0,0,0,0,0,0,0,0,0,0.823945258143743,0,0,0,0,0.0674936871872868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52811626192235e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61602782636869e-19,-7.53901083580044e-20,0,0,0,0,0,0.0929991906374189,1.0198149002964e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154965828689318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","232",0,0,0,0,0.188332202347668,0,0,0,0,0.555900751149895,1.0210200682815e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67109683922251e-19,0,0,0,0,0,0,0,0,0.00404532838844585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2391229649202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912449369228972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347425950150213,0,0,0,0,0,0,0,0
"234","233",0,0,0,0,0,0,0,0,0,0.725631034019158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17681486066895,0.0817439385391389,0.0158015122182944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65455445934072e-06,0,0,0,0,0,0,0,0
"235","234",0,0,0,0,0.108433388237714,0,0,0,0,0.464269382366718,0,0,0,0,-6.17067497178928e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40403405655573e-18,0,0,0,0,0,0,0.423807205694263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210576852770252,0,0,0,0,0,0,0,0,0,0,0.00137188467426385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23704993388045e-05,0,0,0,0,0,0,0,0
"236","235",0,0,0,0,0,0.368573968774734,0,0,0,0.390722625047748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218931796671436,5.84503995662752e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217716095060815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237","236",0.0610384006738158,0,0,0,0,0,0,0,0,0.165240641426055,0,0,0,0,0,0,0,0,0,0.0283765822578221,0,0,0,0,0,0,0,-5.25390526857728e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371269348381585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135195126007686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025881147741442,0.353864720807853,0,0,0,0,0,0,0,0,0,0,-2.35008093584449e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410267907795614,0,0,0,0,0,0,0,0
"238","237",0,0,0,0,0,0,0,0,0.107698846329966,0.594528845903463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296401235266407,0,0,0,0,0,0,0,0,-3.87100151028565e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137107250016397,0,0,0,0,0,0,0,0
"239","238",0,0,-1.12557583130638e-17,0,0,0.0924586500243361,0,0,0,0.730982337596896,0,0,0,0.00701247086597197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26514791460595e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411522723783243,0.109100760128667,0,0,0,0,0,0,0,0,8.62711677378654e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192935090058042,0,0,0,0,0,0,0,0
"240","239",0,0,0.118465380860755,0,0,0,0,0,0,0.461150234132769,0,0.012609060313313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284348666284978,0,0,0,0,0,0,0,0,0,0,0,0,0.115596869500451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335933269145813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447045621627654,0,0,0,0,0,0,0,0
"241","240",0,0,0,0,0,0,0,0,0,0.564585998494931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434185028414977,0,0,0,0,0,0,0,0,0,0.0358158991720972,0,0,0,0,0,0,0,0,0,0.335645351949934,0,0,0,0,0.0462799840944441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088464911268388,0,0,0,-4.73442071602456e-19,0,0.001561570119837,0,0,0,0,0,0,0,0,0,0,-2.15849456398112e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292285475776822,0,0,0,0,0,0,0,0
"242","241",0,0,0.0427571140972574,0,2.36461110276362e-18,0,0,0,0,0.640667021590109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106219950641637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204572036344489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578387732650721,0,0,0,3.91876032801846e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243","242",0,0,0.151078449082919,0,0,0,0,0,0,0.640448951351242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953202577695462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789151897124036,0,0,0,0.0878803005743744,0,0.0138047881912398,0,0,0,0,0,0,0,0,0,0,1.06618437865633e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357573405943816,0,0,0,0,0,0,0,0
"244","243",0,0,0,0,0,0,0,0,0,0.324090186553279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542402459761864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.78356614600535e-18,0,0,0,0,0,0,0.00147922558414417,0,0,0,0,0,0,0,0,0,0,0,-7.46851143824988e-18,0,0,0,0,0,0,0,0,0.0194407571792488,0,0.00106693468673488,0,0.285540188089159,0.20714159757961,-8.09602357562427e-20,0,0,0,0,0,0,0,0,0,0,3.6863540091908e-05,0,0,0,0.0714310090246463,0,0,0,0,0,0,0,0,0.0355329917868991,0,0,0,0,0,0,0,0,0,0,0
"245","244",0,0,0,0,0,0,0,0,0,0.476462798953743,0,0,0,0,-4.50374054581476e-19,0,0,0,0,0,0,0,0,0,0.123058299765691,0,0,0,0.0911894308824289,0.000526591344232619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39370141294476e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918112791771026,0,0,0,0,0,0,0.000167237436286631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217524261678109,0,0,0,0.0818854017065043,4.85031529345618e-06,0,0,0,0,0,0,0,0
